Ano,Mes,Mes_txt,Produto,Descricao,Orçado,Realizado,Var_pct,Var_rs
2023,8,Ago,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,662.11,479,-27.6555255169081,-183.11
2023,8,Ago,1820202,1820202 - RENDAS CHEQUE CONFIANCA,19625.62,18439.59,-6.04327404688361,-1186.03
2023,8,Ago,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,19102.25,14934.6,-21.8175869334764,-4167.65
2023,8,Ago,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2023,8,Ago,1820205,1820205 - RENDAS CONTA GARANTIDA,25548.33,59056.08,131.154365079831,33507.75
2023,8,Ago,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,66475.87,60942.04,-8.32456950168534,-5533.82999999999
2023,8,Ago,1820207,1820207 - RENDAS CONSIGNADO,442244.15,507794.99,14.8223193003231,65550.84
2023,8,Ago,1820208,1820208 - RENDAS MICROCREDITO,3599.14,4281,18.9450813249832,681.86
2023,8,Ago,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2023,8,Ago,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2023,8,Ago,1820211,1820211 - RENDAS CREDITO PESSOAL,151164.67,153836.82,1.76770802330994,2672.14999999999
2023,8,Ago,1820212,1820212 - RENDAS CAPITAL DE GIRO,327848.43,385438.04,17.5659252051321,57589.61
2023,8,Ago,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2023,8,Ago,1820214,1820214 - RENDAS CARTAO VISA,37238.87,37492.93,0.682244117504105,254.059999999998
2023,8,Ago,1820215,1820215 - RENDAS CARTAO BANESCARD,4112.69,9063.22,120.372067916619,4950.53
2023,8,Ago,1820216,1820216 - RENDAS TITULOS DESCONTADOS,19254.32,3591.46,-81.3472509026546,-15662.86
2023,8,Ago,1820217,1820217 - RENDAS F. INVESTIMENTO,0,0,0,0
2023,8,Ago,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2023,8,Ago,1820219,1820219 - RENDAS F. BENS,5724.51,3636.57,-36.4736894511495,-2087.94
2023,8,Ago,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2023,8,Ago,1820222,1820222 - RENDAS F. IMOBILIARIOS,82101.39,112578.94,37.1218441003252,30477.55
2023,8,Ago,1820223,1820223 - RENDAS LEASING,0,0,0,0
2023,8,Ago,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2023,8,Ago,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2023,8,Ago,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2023,8,Ago,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,0,81978.12,0,81978.12
2023,9,Set,18201,18201 - SALDO DA CARTEIRA DE CREDITO,81076549.878832,89550674.81,10.4520048569315,8474124.93116801
2023,9,Set,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,20994.438832,53794.79,156.233521793425,32800.351168
2023,9,Set,1820102,1820102 - CHEQUE CONFIANCA,227875.42,204610.45,-10.2095127241016,-23264.97
2023,9,Set,1820103,1820103 - CHEQUE ESPECIAL BANESTES,208417.22,276321.82,32.5810890290159,67904.6
2023,9,Set,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2023,9,Set,1820105,1820105 - CONTA GARANTIDA,1320393.44,2490109.83,88.5884732962624,1169716.39
2023,9,Set,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,5063541.89,4188203.76,-17.2870719550816,-875338.13
2023,9,Set,1820107,1820107 - CONSIGNADO,33456338.1,36165691.88,8.0981779054893,2709353.78
2023,9,Set,1820108,1820108 - MICROCREDITO,276311.02,350081.13,26.6982149318547,73770.11
2023,9,Set,1820109,1820109 - VENDOR,0,0,0,0
2023,9,Set,1820110,1820110 - COMPROR,0,0,0,0
2023,9,Set,1820111,1820111 - CREDITO PESSOAL,4335422.92,4770550.91,10.0365753936642,435127.99
2023,9,Set,1820112,1820112 - CAPITAL DE GIRO,22188935.07,23365490.18,5.30244063668801,1176555.11
2023,9,Set,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2023,9,Set,1820114,1820114 - CARTAO VISA,496719.44,556287.81,11.9923572952973,59568.37
2023,9,Set,1820115,1820115 - CARTAO BANESCARD,57144.63,92372.64,61.6471048985705,35228.01
2023,9,Set,1820116,1820116 - TITULOS DESCONTADOS,901741.41,118073.99,-86.9060033518922,-783667.42
2023,9,Set,1820117,1820117 - F. PARA INVESTIMENTOS,0,0,0,0
2023,9,Set,1820118,1820118 - F. VEICULOS,0,0,0,0
2023,9,Set,1820119,1820119 - F. BENS,405519.72,251910.92,-37.8794895597186,-153608.8
2023,9,Set,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2023,9,Set,1820121,1820121 - F. RURAIS,0,0,0,0
2023,9,Set,1820122,1820122 - F. IMOBILIARIOS,12117195.16,15503517.97,27.9464246080526,3386322.81
2023,9,Set,1820123,1820123 - LEASING,0,0,0,0
2023,9,Set,1820124,1820124 - CAMBIO,0,0,0,0
2023,9,Set,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2023,9,Set,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2023,9,Set,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2023,9,Set,1820129,1820129 - CARTAO BANESCARD VISA,0,1163656.73,0,1163656.73
2023,9,Set,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1211666.38,1450881.46,19.7426522637362,239215.08
2023,9,Set,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,669.57,600.63,-10.2961602222322,-68.9400000000001
2023,9,Set,1820202,1820202 - RENDAS CHEQUE CONFIANCA,19412.38,17895.86,-7.81212813678693,-1516.52
2023,9,Set,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,19323.98,15461.33,-19.9888946272973,-3862.65
2023,9,Set,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2023,9,Set,1820205,1820205 - RENDAS CONTA GARANTIDA,25619.57,58506.61,128.36686954543,32887.04
2023,9,Set,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,67257.48,127865.35,90.1132037655886,60607.87
2023,9,Set,1820207,1820207 - RENDAS CONSIGNADO,445812.79,496173.75,11.2964367845974,50360.96
2023,9,Set,1820208,1820208 - RENDAS MICROCREDITO,3592.04,4703.82,30.9512143517333,1111.78
2023,9,Set,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2023,9,Set,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2023,9,Set,1820211,1820211 - RENDAS CREDITO PESSOAL,151739.8,145012.52,-4.43343143987273,-6727.28
2023,9,Set,1820212,1820212 - RENDAS CAPITAL DE GIRO,331207.02,335618.81,1.33203396473902,4411.78999999998
2023,9,Set,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2023,9,Set,1820214,1820214 - RENDAS CARTAO VISA,34260.85,38061.61,11.0935951676622,3800.76
2023,9,Set,1820215,1820215 - RENDAS CARTAO BANESCARD,4054.06,5072.35,25.1177831605847,1018.29
2023,9,Set,1820216,1820216 - RENDAS TITULOS DESCONTADOS,19360.95,3249.62,-83.2155963421216,-16111.33
2023,9,Set,1820217,1820217 - RENDAS F. INVESTIMENTO,0,0,0,0
2023,9,Set,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2023,9,Set,1820219,1820219 - RENDAS F. BENS,5769.98,3473.92,-39.7932055223762,-2296.06
2023,9,Set,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2023,9,Set,1820222,1820222 - RENDAS F. IMOBILIARIOS,83585.91,112367.6,34.4336623241884,28781.69
2023,9,Set,1820223,1820223 - RENDAS LEASING,0,0,0,0
2023,9,Set,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2023,9,Set,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2023,9,Set,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2023,9,Set,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,0,86817.68,0,86817.68
2023,10,Out,18201,18201 - SALDO DA CARTEIRA DE CREDITO,81653724.268624,90900620.72,11.3245250405917,9246896.45137602
2023,10,Out,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,21231.718624,63581.45,199.464452812259,42349.731376
2023,10,Out,1820102,1820102 - CHEQUE CONFIANCA,228936.04,207254.07,-9.47075436440675,-21681.97
2023,10,Out,1820103,1820103 - CHEQUE ESPECIAL BANESTES,212653.47,254716.36,19.7800158163419,42062.89
2023,10,Out,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2023,10,Out,1820105,1820105 - CONTA GARANTIDA,1326664.78,2350170.16,77.148756447729,1023505.38
2023,10,Out,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,5123546.49,4188967.28,-18.2408652253685,-934579.21
2023,10,Out,1820107,1820107 - CONSIGNADO,33724556.56,36380987.89,7.8768458386514,2656431.33
2023,10,Out,1820108,1820108 - MICROCREDITO,279922.66,347265.96,24.0578236860139,67343.3000000001
2023,10,Out,1820109,1820109 - VENDOR,0,0,0,0
2023,10,Out,1820110,1820110 - COMPROR,0,0,0,0
2023,10,Out,1820111,1820111 - CREDITO PESSOAL,4358385.49,4779923.68,9.67188861488246,421538.189999999
2023,10,Out,1820112,1820112 - CAPITAL DE GIRO,22235018.44,22806154.74,2.56863425385132,571136.299999997
2023,10,Out,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2023,10,Out,1820114,1820114 - CARTAO VISA,454309.88,518486.94,14.1262743394443,64177.06
2023,10,Out,1820115,1820115 - CARTAO BANESCARD,37524.06,70643.59,88.2621176919555,33119.53
2023,10,Out,1820116,1820116 - TITULOS DESCONTADOS,910396.82,121409.23,-86.6641416871381,-788987.59
2023,10,Out,1820117,1820117 - F. PARA INVESTIMENTOS,0,0,0,0
2023,10,Out,1820118,1820118 - F. VEICULOS,0,0,0,0
2023,10,Out,1820119,1820119 - F. BENS,408847.88,241529.01,-40.9244802736901,-167318.87
2023,10,Out,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2023,10,Out,1820121,1820121 - F. RURAIS,0,0,0,0
2023,10,Out,1820122,1820122 - F. IMOBILIARIOS,12331729.98,17454515.13,41.5414962726908,5122785.15
2023,10,Out,1820123,1820123 - LEASING,0,0,0,0
2023,10,Out,1820124,1820124 - CAMBIO,0,0,0,0
2023,10,Out,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2023,10,Out,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2023,10,Out,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2023,10,Out,1820129,1820129 - CARTAO BANESCARD VISA,0,1115015.23,0,1115015.23
2023,10,Out,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1199704.22,1408781.7,17.4274189016356,209077.48
2023,10,Out,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,677.12,338.8,-49.9645557655955,-338.32
2023,10,Out,1820202,1820202 - RENDAS CHEQUE CONFIANCA,19502.73,15102.53,-22.5619695293941,-4400.2
2023,10,Out,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,19615.57,16285.41,-16.9771258240265,-3330.16
2023,10,Out,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2023,10,Out,1820205,1820205 - RENDAS CONTA GARANTIDA,25670.6,58054.57,126.151979307067,32383.97
2023,10,Out,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,66238.65,36879.58,-44.3231708375699,-29359.07
2023,10,Out,1820207,1820207 - RENDAS CONSIGNADO,449386.86,519541.09,15.6110995323717,70154.23
2023,10,Out,1820208,1820208 - RENDAS MICROCREDITO,3638.99,4408.03,21.1333364477506,769.04
2023,10,Out,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2023,10,Out,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2023,10,Out,1820211,1820211 - RENDAS CREDITO PESSOAL,152543.49,151654.2,-0.582974730681707,-889.289999999979
2023,10,Out,1820212,1820212 - RENDAS CAPITAL DE GIRO,321659.75,342928.31,6.61212974268617,21268.56
2023,10,Out,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2023,10,Out,1820214,1820214 - RENDAS CARTAO VISA,31335.68,37754.19,20.4830723316041,6418.51
2023,10,Out,1820215,1820215 - RENDAS CARTAO BANESCARD,2662.1,2907.76,9.22805304083243,245.66
2023,10,Out,1820216,1820216 - RENDAS TITULOS DESCONTADOS,19546.79,2577.19,-86.8152775980097,-16969.6
2023,10,Out,1820217,1820217 - RENDAS F. INVESTIMENTO,0,0,0,0
2023,10,Out,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2023,10,Out,1820219,1820219 - RENDAS F. BENS,5815.52,3343.13,-42.513653121303,-2472.39
2023,10,Out,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2023,10,Out,1820222,1820222 - RENDAS F. IMOBILIARIOS,81410.37,125485.22,54.1391102877926,44074.85
2023,10,Out,1820223,1820223 - RENDAS LEASING,0,0,0,0
2023,10,Out,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2023,10,Out,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2023,10,Out,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2023,10,Out,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,0,91521.69,0,91521.69
2023,11,Nov,18201,18201 - SALDO DA CARTEIRA DE CREDITO,82161088.04752,91730728.67,11.647412236003,9569640.62248
2023,11,Nov,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,21470.92752,58203.23,171.079253310245,36732.30248
2023,11,Nov,1820102,1820102 - CHEQUE CONFIANCA,230458.36,188869.27,-18.0462492226361,-41589.09
2023,11,Nov,1820103,1820103 - CHEQUE ESPECIAL BANESTES,218954.42,257469.55,17.5904784201205,38515.13
2023,11,Nov,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2023,11,Nov,1820105,1820105 - CONTA GARANTIDA,1332661.18,2334588.04,75.1824150831797,1001926.86
2023,11,Nov,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,5182850.3,4276764.71,-17.4823801104192,-906085.59
2023,11,Nov,1820107,1820107 - CONSIGNADO,33957556.25,37177102.07,9.48108808624886,3219545.82
2023,11,Nov,1820108,1820108 - MICROCREDITO,282041.53,355065.39,25.8911728354331,73023.86
2023,11,Nov,1820109,1820109 - VENDOR,0,0,0,0
2023,11,Nov,1820110,1820110 - COMPROR,0,0,0,0
2023,11,Nov,1820111,1820111 - CREDITO PESSOAL,4365496.81,4778333.66,9.45681254546607,412836.850000001
2023,11,Nov,1820112,1820112 - CAPITAL DE GIRO,22274425.29,22399375.07,0.560956246337341,124949.780000001
2023,11,Nov,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2023,11,Nov,1820114,1820114 - CARTAO VISA,408915.64,505800.1,23.6930189317288,96884.46
2023,11,Nov,1820115,1820115 - CARTAO BANESCARD,18294.62,65440.07,257.701171163982,47145.45
2023,11,Nov,1820116,1820116 - TITULOS DESCONTADOS,913778.51,79442.18,-91.3061886298902,-834336.33
2023,11,Nov,1820117,1820117 - F. PARA INVESTIMENTOS,0,0,0,0
2023,11,Nov,1820118,1820118 - F. VEICULOS,0,0,0,0
2023,11,Nov,1820119,1820119 - F. BENS,412179.87,228322.61,-44.6060745276085,-183857.26
2023,11,Nov,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2023,11,Nov,1820121,1820121 - F. RURAIS,0,0,0,0
2023,11,Nov,1820122,1820122 - F. IMOBILIARIOS,12542004.34,17849289.85,42.3160873344109,5307285.51
2023,11,Nov,1820123,1820123 - LEASING,0,0,0,0
2023,11,Nov,1820124,1820124 - CAMBIO,0,0,0,0
2023,11,Nov,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2023,11,Nov,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2023,11,Nov,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2023,11,Nov,1820129,1820129 - CARTAO BANESCARD VISA,0,1176662.87,0,1176662.87
2023,11,Nov,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1204594.05,1386604.15,15.1096628777139,182010.1
2023,11,Nov,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,684.76,2170.49,216.970909515743,1485.73
2023,11,Nov,1820202,1820202 - RENDAS CHEQUE CONFIANCA,19632.42,17665.75,-10.017460914141,-1966.67
2023,11,Nov,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,20006.1,17327.88,-13.3870169598272,-2678.22
2023,11,Nov,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2023,11,Nov,1820205,1820205 - RENDAS CONTA GARANTIDA,25757.6,57994.19,125.15370220828,32236.59
2023,11,Nov,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,66950.79,53396.74,-20.2447947216157,-13554.05
2023,11,Nov,1820207,1820207 - RENDAS CONSIGNADO,452491.63,507976.26,12.2620234986446,55484.63
2023,11,Nov,1820208,1820208 - RENDAS MICROCREDITO,3666.54,4521.3,23.3124417025316,854.76
2023,11,Nov,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2023,11,Nov,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2023,11,Nov,1820211,1820211 - RENDAS CREDITO PESSOAL,152792.39,149599.78,-2.08950851544374,-3192.61000000002
2023,11,Nov,1820212,1820212 - RENDAS CAPITAL DE GIRO,324830.22,312145.07,-3.90516313414434,-12685.15
2023,11,Nov,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2023,11,Nov,1820214,1820214 - RENDAS CARTAO VISA,28204.65,35449.04,25.6850909335872,7244.39
2023,11,Nov,1820215,1820215 - RENDAS CARTAO BANESCARD,1297.89,2420.44,86.4903805407238,1122.55
2023,11,Nov,1820216,1820216 - RENDAS TITULOS DESCONTADOS,19619.4,1934.86,-90.1380266470942,-17684.54
2023,11,Nov,1820217,1820217 - RENDAS F. INVESTIMENTO,0,0,0,0
2023,11,Nov,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2023,11,Nov,1820219,1820219 - RENDAS F. BENS,5861.12,3090.83,-47.2655396920725,-2770.29
2023,11,Nov,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2023,11,Nov,1820222,1820222 - RENDAS F. IMOBILIARIOS,82798.54,132473.63,59.9951279334153,49675.09
2023,11,Nov,1820223,1820223 - RENDAS LEASING,0,0,0,0
2023,11,Nov,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2023,11,Nov,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2023,11,Nov,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2023,11,Nov,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,0,88437.89,0,88437.89
2023,12,Dez,18201,18201 - SALDO DA CARTEIRA DE CREDITO,82622120.25552,93181067.79,12.7798070320939,10558947.53448
2023,12,Dez,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,21712.06552,54476.51,150.9043183838,32764.44448
2023,12,Dez,1820102,1820102 - CHEQUE CONFIANCA,227858.17,182653.59,-19.8389111963815,-45204.58
2023,12,Dez,1820103,1820103 - CHEQUE ESPECIAL BANESTES,212610.73,198853.1,-6.47080700019233,-13757.63
2023,12,Dez,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2023,12,Dez,1820105,1820105 - CONTA GARANTIDA,1338911.66,2323103.37,73.5068443574537,984191.71
2023,12,Dez,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,5247428.69,4325702.22,-17.5652976810629,-921726.470000001
2023,12,Dez,1820107,1820107 - CONSIGNADO,34189502.08,38352274.9,12.1755877294133,4162772.82
2023,12,Dez,1820108,1820108 - MICROCREDITO,285056.05,350996.92,23.1325979574894,65940.87
2023,12,Dez,1820109,1820109 - VENDOR,0,0,0,0
2023,12,Dez,1820110,1820110 - COMPROR,0,0,0,0
2023,12,Dez,1820111,1820111 - CREDITO PESSOAL,4358409.36,4792459.13,9.95890321784734,434049.77
2023,12,Dez,1820112,1820112 - CAPITAL DE GIRO,22313392.16,22833226.42,2.32969624821044,519834.260000002
2023,12,Dez,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2023,12,Dez,1820114,1820114 - CARTAO VISA,339219,445460.06,31.3193128922613,106241.06
2023,12,Dez,1820115,1820115 - CARTAO BANESCARD,0,52525.82,0,52525.82
2023,12,Dez,1820116,1820116 - TITULOS DESCONTADOS,922681.96,65374.4,-92.9147417166366,-857307.56
2023,12,Dez,1820117,1820117 - F. PARA INVESTIMENTOS,0,0,0,0
2023,12,Dez,1820118,1820118 - F. VEICULOS,0,0,0,0
2023,12,Dez,1820119,1820119 - F. BENS,415521.63,234413.8,-43.5856564193782,-181107.83
2023,12,Dez,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2023,12,Dez,1820121,1820121 - F. RURAIS,0,0,0,0
2023,12,Dez,1820122,1820122 - F. IMOBILIARIOS,12749816.7,17833210.08,39.8703251945575,5083393.38
2023,12,Dez,1820123,1820123 - LEASING,0,0,0,0
2023,12,Dez,1820124,1820124 - CAMBIO,0,0,0,0
2023,12,Dez,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2023,12,Dez,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2023,12,Dez,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2023,12,Dez,1820129,1820129 - CARTAO BANESCARD VISA,0,1136337.47,0,1136337.47
2023,12,Dez,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1206316.24,1402271.07,16.2440679734196,195954.83
2023,12,Dez,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,692.48,289.4,-58.2081792975971,-403.08
2023,12,Dez,1820202,1820202 - RENDAS CHEQUE CONFIANCA,19410.91,13629.55,-29.7840750382131,-5781.36
2023,12,Dez,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,19520.81,11722.61,-39.9481373979871,-7798.2
2023,12,Dez,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2023,12,Dez,1820205,1820205 - RENDAS CONTA GARANTIDA,25867.33,51716.18,99.9285585330995,25848.85
2023,12,Dez,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,67736.74,43050.21,-36.4448156200018,-24686.53
2023,12,Dez,1820207,1820207 - RENDAS CONSIGNADO,455582.36,537249.3,17.9258345296776,81666.9400000001
2023,12,Dez,1820208,1820208 - RENDAS MICROCREDITO,3705.73,4489.14,21.1405040302451,783.41
2023,12,Dez,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2023,12,Dez,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2023,12,Dez,1820211,1820211 - RENDAS CREDITO PESSOAL,152544.33,154769.64,1.45879561698559,2225.31000000003
2023,12,Dez,1820212,1820212 - RENDAS CAPITAL DE GIRO,327970.32,320887.63,-2.15955212044797,-7082.69
2023,12,Dez,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2023,12,Dez,1820214,1820214 - RENDAS CARTAO VISA,23397.37,34863.03,49.0040547292281,11465.66
2023,12,Dez,1820215,1820215 - RENDAS CARTAO BANESCARD,0,1875.58,0,1875.58
2023,12,Dez,1820216,1820216 - RENDAS TITULOS DESCONTADOS,19810.56,1543.73,-92.207539817148,-18266.83
2023,12,Dez,1820217,1820217 - RENDAS F. INVESTIMENTO,0,0,0,0
2023,12,Dez,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2023,12,Dez,1820219,1820219 - RENDAS F. BENS,5906.85,3147.65,-46.7118684239485,-2759.2
2023,12,Dez,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2023,12,Dez,1820222,1820222 - RENDAS F. IMOBILIARIOS,84170.45,132560,57.4899504517322,48389.55
2023,12,Dez,1820223,1820223 - RENDAS LEASING,0,0,0,0
2023,12,Dez,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2023,12,Dez,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2023,12,Dez,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2023,12,Dez,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,0,90477.42,0,90477.42
2024,0,Total,18201,18201 - SALDO DA CARTEIRA DE CREDITO,1209798813.16,1186462939.17,-1.92890534658788,-23335873.99
2024,0,Total,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,0,234419.47,0,234419.47
2024,0,Total,1820102,1820102 - CHEQUE CONFIANCA,3361216.43,2086226.4,-37.9323990749385,-1274990.03
2024,0,Total,1820103,1820103 - CHEQUE ESPECIAL BANESTES,3337237.89,1154442.74,-65.4072386191204,-2182795.15
2024,0,Total,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2024,0,Total,1820105,1820105 - CONTA GARANTIDA,28554445.78,27285174.79,-4.4450906166388,-1269270.98999999
2024,0,Total,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,48712281.88,47016756.95,-3.48069288598886,-1695524.93
2024,0,Total,1820107,1820107 - CONSIGNADO,488392809.41,512823298.83,5.00222135733597,24430489.4200001
2024,0,Total,1820108,1820108 - MICROCREDITO,4848563.81,3966891.29,-18.1841995805352,-881672.52
2024,0,Total,1820109,1820109 - VENDOR,0,0,0,0
2024,0,Total,1820110,1820110 - COMPROR,0,0,0,0
2024,0,Total,1820111,1820111 - CREDITO PESSOAL,62433340.37,73732251.1,18.097559193596,11298910.73
2024,0,Total,1820112,1820112 - CAPITAL DE GIRO,329183737.3,230908189.41,-29.8543144008469,-98275547.89
2024,0,Total,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2024,0,Total,1820114,1820114 - CARTAO VISA,5097618.13,4324825.79,-15.1598711455462,-772792.340000001
2024,0,Total,1820115,1820115 - CARTAO BANESCARD,53071.26,175587.96,230.853196249722,122516.7
2024,0,Total,1820116,1820116 - TITULOS DESCONTADOS,2630941.88,416258.53,-84.1783456653174,-2214683.35
2024,0,Total,1820117,1820117 - F. PARA INVESTIMENTOS,0,0,0,0
2024,0,Total,1820118,1820118 - F. VEICULOS,0,0,0,0
2024,0,Total,1820119,1820119 - F. BENS,3728457.6,1809115.04,-51.4781919472545,-1919342.56
2024,0,Total,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2024,0,Total,1820121,1820121 - F. RURAIS,0,0,0,0
2024,0,Total,1820122,1820122 - F. IMOBILIARIOS,211181179.32,268744978.03,27.2580155558154,57563798.71
2024,0,Total,1820123,1820123 - LEASING,0,0,0,0
2024,0,Total,1820124,1820124 - CAMBIO,0,0,0,0
2024,0,Total,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2024,0,Total,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2024,0,Total,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2024,0,Total,1820129,1820129 - CARTAO BANESCARD VISA,18283912.1,11784522.84,-35.547038426202,-6499389.26
2024,0,Total,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,18493998.8,16905984.16,-8.58664833481012,-1588014.64
2024,0,Total,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,0,10500.34,0,10500.34
